alertID,reason,accountID,isMain,isSAR,modelID,minAmount,maxAmount,startStep,endStep,scheduleID,bankID
14,fan_in,7703,false,true,2,190.00,190.00,345,356,2,bank
14,fan_in,130,false,true,2,190.00,190.00,345,356,2,bank
14,fan_in,8228,false,true,2,190.00,190.00,345,356,2,bank
14,fan_in,7348,false,true,2,190.00,190.00,345,356,2,bank
15,fan_in,280,true,true,2,140.00,140.00,655,665,2,bank
15,fan_in,7692,false,true,2,140.00,140.00,655,665,2,bank
15,fan_in,7875,false,true,2,140.00,140.00,655,665,2,bank
15,fan_in,527,false,true,2,140.00,140.00,655,665,2,bank
15,fan_in,10348,false,true,2,140.00,140.00,655,665,2,bank
15,fan_in,3523,false,true,2,140.00,140.00,655,665,2,bank
15,fan_in,7808,false,true,2,140.00,140.00,655,665,2,bank
15,fan_in,2015,false,true,2,140.00,140.00,655,665,2,bank
16,fan_in,392,true,true,2,150.00,150.00,91,108,2,bank
16,fan_in,6749,false,true,2,150.00,150.00,91,108,2,bank
16,fan_in,9196,false,true,2,150.00,150.00,91,108,2,bank
16,fan_in,551,false,true,2,150.00,150.00,91,108,2,bank
16,fan_in,10843,false,true,2,150.00,150.00,91,108,2,bank
16,fan_in,5864,false,true,2,150.00,150.00,91,108,2,bank
16,fan_in,6534,false,true,2,150.00,150.00,91,108,2,bank
17,fan_in,493,true,true,2,180.00,180.00,556,571,2,bank
17,fan_in,7980,false,true,2,180.00,180.00,556,571,2,bank
17,fan_in,7444,false,true,2,180.00,180.00,556,571,2,bank
17,fan_in,7443,false,true,2,180.00,180.00,556,571,2,bank
17,fan_in,8392,false,true,2,180.00,180.00,556,571,2,bank
17,fan_in,10144,false,true,2,180.00,180.00,556,571,2,bank
18,fan_in,344,true,true,2,190.00,190.00,159,175,2,bank
18,fan_in,7113,false,true,2,190.00,190.00,159,175,2,bank
18,fan_in,5701,false,true,2,190.00,190.00,159,175,2,bank
18,fan_in,2846,false,true,2,190.00,190.00,159,175,2,bank
18,fan_in,8312,false,true,2,190.00,190.00,159,175,2,bank
19,fan_in,334,true,true,2,150.00,150.00,252,271,2,bank
19,fan_in,8705,false,true,2,150.00,150.00,252,271,2,bank
19,fan_in,3650,false,true,2,150.00,150.00,252,271,2,bank
19,fan_in,3389,false,true,2,150.00,150.00,252,271,2,bank
19,fan_in,11986,false,true,2,150.00,150.00,252,271,2,bank
19,fan_in,7000,false,true,2,150.00,150.00,252,271,2,bank
19,fan_in,6112,false,true,2,150.00,150.00,252,271,2,bank
19,fan_in,10483,false,true,2,150.00,150.00,252,271,2,bank
19,fan_in,8267,false,true,2,150.00,150.00,252,271,2,bank
19,fan_in,3410,false,true,2,150.00,150.00,252,271,2,bank
20,fan_in,338,true,true,2,110.00,110.00,473,485,2,bank
20,fan_in,5270,false,true,2,110.00,110.00,473,485,2,bank
20,fan_in,5931,false,true,2,110.00,110.00,473,485,2,bank
20,fan_in,11149,false,true,2,110.00,110.00,473,485,2,bank
20,fan_in,10397,false,true,2,110.00,110.00,473,485,2,bank
20,fan_in,7917,false,true,2,110.00,110.00,473,485,2,bank
21,fan_in,596,true,true,2,170.00,170.00,204,211,2,bank
21,fan_in,7433,false,true,2,170.00,170.00,204,211,2,bank
21,fan_in,4182,false,true,2,170.00,170.00,204,211,2,bank
21,fan_in,11541,false,true,2,170.00,170.00,204,211,2,bank
21,fan_in,7734,false,true,2,170.00,170.00,204,211,2,bank
21,fan_in,2194,false,true,2,170.00,170.00,204,211,2,bank
21,fan_in,1410,false,true,2,170.00,170.00,204,211,2,bank
21,fan_in,5040,false,true,2,170.00,170.00,204,211,2,bank
21,fan_in,9898,false,true,2,170.00,170.00,204,211,2,bank
21,fan_in,9072,false,true,2,170.00,170.00,204,211,2,bank
22,fan_in,35,true,true,2,150.00,150.00,685,704,2,bank
22,fan_in,9128,false,true,2,150.00,150.00,685,704,2,bank
22,fan_in,1400,false,true,2,150.00,150.00,685,704,2,bank
22,fan_in,6156,false,true,2,150.00,150.00,685,704,2,bank
22,fan_in,8646,false,true,2,150.00,150.00,685,704,2,bank
22,fan_in,4440,false,true,2,150.00,150.00,685,704,2,bank
22,fan_in,2812,false,true,2,150.00,150.00,685,704,2,bank
22,fan_in,4608,false,true,2,150.00,150.00,685,704,2,bank
23,fan_in,686,true,true,2,200.00,200.00,568,574,2,bank
23,fan_in,7518,false,true,2,200.00,200.00,568,574,2,bank
23,fan_in,7524,false,true,2,200.00,200.00,568,574,2,bank
23,fan_in,4914,false,true,2,200.00,200.00,568,574,2,bank
23,fan_in,10455,false,true,2,200.00,200.00,568,574,2,bank
23,fan_in,3904,false,true,2,200.00,200.00,568,574,2,bank
23,fan_in,10967,false,true,2,200.00,200.00,568,574,2,bank
23,fan_in,2549,false,true,2,200.00,200.00,568,574,2,bank
23,fan_in,6512,false,true,2,200.00,200.00,568,574,2,bank
24,fan_in,6,true,true,2,100.00,100.00,191,198,2,bank
24,fan_in,3669,false,true,2,100.00,100.00,191,198,2,bank
24,fan_in,4354,false,true,2,100.00,100.00,191,198,2,bank
24,fan_in,3655,false,true,2,100.00,100.00,191,198,2,bank
24,fan_in,5789,false,true,2,100.00,100.00,191,198,2,bank
24,fan_in,9005,false,true,2,100.00,100.00,191,198,2,bank
24,fan_in,1879,false,true,2,100.00,100.00,191,198,2,bank
24,fan_in,10661,false,true,2,100.00,100.00,191,198,2,bank
24,fan_in,79,false,true,2,100.00,100.00,191,198,2,bank
24,fan_in,5971,false,true,2,100.00,100.00,191,198,2,bank
25,fan_in,726,true,true,2,130.00,130.00,699,703,2,bank
25,fan_in,6035,false,true,2,130.00,130.00,699,703,2,bank
25,fan_in,2703,false,true,2,130.00,130.00,699,703,2,bank
25,fan_in,2756,false,true,2,130.00,130.00,699,703,2,bank
25,fan_in,2468,false,true,2,130.00,130.00,699,703,2,bank
25,fan_in,1900,false,true,2,130.00,130.00,699,703,2,bank
25,fan_in,8343,false,true,2,130.00,130.00,699,703,2,bank
25,fan_in,1486,false,true,2,130.00,130.00,699,703,2,bank
25,fan_in,9344,false,true,2,130.00,130.00,699,703,2,bank
26,fan_in,416,true,true,2,160.00,160.00,595,604,2,bank
26,fan_in,1677,false,true,2,160.00,160.00,595,604,2,bank
26,fan_in,4204,false,true,2,160.00,160.00,595,604,2,bank
26,fan_in,4703,false,true,2,160.00,160.00,595,604,2,bank
26,fan_in,6616,false,true,2,160.00,160.00,595,604,2,bank
26,fan_in,3509,false,true,2,160.00,160.00,595,604,2,bank
26,fan_in,2755,false,true,2,160.00,160.00,595,604,2,bank
26,fan_in,4413,false,true,2,160.00,160.00,595,604,2,bank
26,fan_in,3337,false,true,2,160.00,160.00,595,604,2,bank
26,fan_in,646,false,true,2,160.00,160.00,595,604,2,bank
27,fan_in,253,true,true,2,100.00,100.00,413,426,2,bank
27,fan_in,10128,false,true,2,100.00,100.00,413,426,2,bank
27,fan_in,3267,false,true,2,100.00,100.00,413,426,2,bank
27,fan_in,10916,false,true,2,100.00,100.00,413,426,2,bank
27,fan_in,6239,false,true,2,100.00,100.00,413,426,2,bank
27,fan_in,114,false,true,2,100.00,100.00,413,426,2,bank
28,fan_in,362,true,true,2,150.00,150.00,632,645,2,bank
28,fan_in,6568,false,true,2,150.00,150.00,632,645,2,bank
28,fan_in,8026,false,true,2,150.00,150.00,632,645,2,bank
28,fan_in,7840,false,true,2,150.00,150.00,632,645,2,bank
28,fan_in,4027,false,true,2,150.00,150.00,632,645,2,bank
29,fan_in,448,true,true,2,130.00,130.00,76,82,2,bank
29,fan_in,6666,false,true,2,130.00,130.00,76,82,2,bank
29,fan_in,9467,false,true,2,130.00,130.00,76,82,2,bank
29,fan_in,9525,false,true,2,130.00,130.00,76,82,2,bank
29,fan_in,3317,false,true,2,130.00,130.00,76,82,2,bank
29,fan_in,6630,false,true,2,130.00,130.00,76,82,2,bank
29,fan_in,2860,false,true,2,130.00,130.00,76,82,2,bank
29,fan_in,1420,false,true,2,130.00,130.00,76,82,2,bank
29,fan_in,2644,false,true,2,130.00,130.00,76,82,2,bank
29,fan_in,2306,false,true,2,130.00,130.00,76,82,2,bank
30,fan_out,136,true,true,1,110.00,110.00,462,478,2,bank
30,fan_out,1517,false,true,1,110.00,110.00,462,478,2,bank
30,fan_out,6411,false,true,1,110.00,110.00,462,478,2,bank
30,fan_out,1518,false,true,1,110.00,110.00,462,478,2,bank
30,fan_out,9996,false,true,1,110.00,110.00,462,478,2,bank
30,fan_out,1460,false,true,1,110.00,110.00,462,478,2,bank
30,fan_out,4392,false,true,1,110.00,110.00,462,478,2,bank
30,fan_out,875,false,true,1,110.00,110.00,462,478,2,bank
30,fan_out,3975,false,true,1,110.00,110.00,462,478,2,bank
31,fan_out,252,true,true,1,200.00,200.00,460,472,2,bank
31,fan_out,7183,false,true,1,200.00,200.00,460,472,2,bank
31,fan_out,9746,false,true,1,200.00,200.00,460,472,2,bank
31,fan_out,2865,false,true,1,200.00,200.00,460,472,2,bank
31,fan_out,8060,false,true,1,200.00,200.00,460,472,2,bank
31,fan_out,3261,false,true,1,200.00,200.00,460,472,2,bank
32,fan_out,766,true,true,1,190.00,190.00,548,567,2,bank
32,fan_out,3327,false,true,1,190.00,190.00,548,567,2,bank
32,fan_out,1347,false,true,1,190.00,190.00,548,567,2,bank
32,fan_out,8562,false,true,1,190.00,190.00,548,567,2,bank
32,fan_out,30,false,true,1,190.00,190.00,548,567,2,bank
32,fan_out,2390,false,true,1,190.00,190.00,548,567,2,bank
32,fan_out,8514,false,true,1,190.00,190.00,548,567,2,bank
32,fan_out,364,false,true,1,190.00,190.00,548,567,2,bank
33,fan_out,13,true,true,1,100.00,100.00,454,464,2,bank
33,fan_out,4347,false,true,1,100.00,100.00,454,464,2,bank
33,fan_out,5234,false,true,1,100.00,100.00,454,464,2,bank
33,fan_out,7913,false,true,1,100.00,100.00,454,464,2,bank
33,fan_out,1971,false,true,1,100.00,100.00,454,464,2,bank
33,fan_out,8481,false,true,1,100.00,100.00,454,464,2,bank
34,fan_out,45,true,true,1,110.00,110.00,256,262,2,bank
34,fan_out,11249,false,true,1,110.00,110.00,256,262,2,bank
34,fan_out,3049,false,true,1,110.00,110.00,256,262,2,bank
34,fan_out,6929,false,true,1,110.00,110.00,256,262,2,bank
34,fan_out,692,false,true,1,110.00,110.00,256,262,2,bank
35,fan_out,206,true,true,1,170.00,170.00,475,492,2,bank
35,fan_out,3868,false,true,1,170.00,170.00,475,492,2,bank
35,fan_out,803,false,true,1,170.00,170.00,475,492,2,bank
35,fan_out,10783,false,true,1,170.00,170.00,475,492,2,bank
35,fan_out,11004,false,true,1,170.00,170.00,475,492,2,bank
35,fan_out,11570,false,true,1,170.00,170.00,475,492,2,bank
35,fan_out,9410,false,true,1,170.00,170.00,475,492,2,bank
35,fan_out,5868,false,true,1,170.00,170.00,475,492,2,bank
35,fan_out,9774,false,true,1,170.00,170.00,475,492,2,bank
35,fan_out,8300,false,true,1,170.00,170.00,475,492,2,bank
36,fan_out,406,true,true,1,110.00,110.00,564,580,2,bank
36,fan_out,7607,false,true,1,110.00,110.00,564,580,2,bank
36,fan_out,249,false,true,1,110.00,110.00,564,580,2,bank
36,fan_out,84,false,true,1,110.00,110.00,564,580,2,bank
36,fan_out,10830,false,true,1,110.00,110.00,564,580,2,bank
36,fan_out,2705,false,true,1,110.00,110.00,564,580,2,bank
37,fan_out,555,true,true,1,170.00,170.00,192,196,2,bank
37,fan_out,326,false,true,1,170.00,170.00,192,196,2,bank
37,fan_out,8731,false,true,1,170.00,170.00,192,196,2,bank
37,fan_out,2615,false,true,1,170.00,170.00,192,196,2,bank
37,fan_out,6862,false,true,1,170.00,170.00,192,196,2,bank
37,fan_out,2641,false,true,1,170.00,170.00,192,196,2,bank
37,fan_out,3214,false,true,1,170.00,170.00,192,196,2,bank
38,fan_out,133,true,true,1,140.00,140.00,3,17,2,bank
38,fan_out,3651,false,true,1,140.00,140.00,3,17,2,bank
38,fan_out,7701,false,true,1,140.00,140.00,3,17,2,bank
38,fan_out,11271,false,true,1,140.00,140.00,3,17,2,bank
38,fan_out,10883,false,true,1,140.00,140.00,3,17,2,bank
38,fan_out,5770,false,true,1,140.00,140.00,3,17,2,bank
38,fan_out,8965,false,true,1,140.00,140.00,3,17,2,bank
38,fan_out,9967,false,true,1,140.00,140.00,3,17,2,bank
39,fan_out,664,true,true,1,190.00,190.00,131,141,2,bank
39,fan_out,5240,false,true,1,190.00,190.00,131,141,2,bank
39,fan_out,10639,false,true,1,190.00,190.00,131,141,2,bank
39,fan_out,2309,false,true,1,190.00,190.00,131,141,2,bank
39,fan_out,2732,false,true,1,190.00,190.00,131,141,2,bank
40,fan_out,895,true,true,1,180.00,180.00,641,659,2,bank
40,fan_out,478,false,true,1,180.00,180.00,641,659,2,bank
40,fan_out,682,false,true,1,180.00,180.00,641,659,2,bank
40,fan_out,3965,false,true,1,180.00,180.00,641,659,2,bank
40,fan_out,10712,false,true,1,180.00,180.00,641,659,2,bank
40,fan_out,7588,false,true,1,180.00,180.00,641,659,2,bank
41,fan_out,113,true,true,1,120.00,120.00,151,166,2,bank
41,fan_out,3420,false,true,1,120.00,120.00,151,166,2,bank
41,fan_out,2613,false,true,1,120.00,120.00,151,166,2,bank
41,fan_out,1890,false,true,1,120.00,120.00,151,166,2,bank
41,fan_out,11649,false,true,1,120.00,120.00,151,166,2,bank
42,fan_out,8,true,true,1,200.00,200.00,320,338,2,bank
42,fan_out,11991,false,true,1,200.00,200.00,320,338,2,bank
42,fan_out,1607,false,true,1,200.00,200.00,320,338,2,bank
42,fan_out,6998,false,true,1,200.00,200.00,320,338,2,bank
42,fan_out,10363,false,true,1,200.00,200.00,320,338,2,bank
42,fan_out,3342,false,true,1,200.00,200.00,320,338,2,bank
42,fan_out,7586,false,true,1,200.00,200.00,320,338,2,bank
42,fan_out,10191,false,true,1,200.00,200.00,320,338,2,bank
42,fan_out,3989,false,true,1,200.00,200.00,320,338,2,bank
43,fan_out,587,true,true,1,180.00,180.00,628,640,2,bank
43,fan_out,3705,false,true,1,180.00,180.00,628,640,2,bank
43,fan_out,1377,false,true,1,180.00,180.00,628,640,2,bank
43,fan_out,4599,false,true,1,180.00,180.00,628,640,2,bank
43,fan_out,3177,false,true,1,180.00,180.00,628,640,2,bank
44,fan_out,261,true,true,1,180.00,180.00,335,350,2,bank
44,fan_out,9997,false,true,1,180.00,180.00,335,350,2,bank
44,fan_out,402,false,true,1,180.00,180.00,335,350,2,bank
44,fan_out,3966,false,true,1,180.00,180.00,335,350,2,bank
44,fan_out,9015,false,true,1,180.00,180.00,335,350,2,bank
44,fan_out,10351,false,true,1,180.00,180.00,335,350,2,bank
44,fan_out,5834,false,true,1,180.00,180.00,335,350,2,bank
44,fan_out,10217,false,true,1,180.00,180.00,335,350,2,bank
44,fan_out,10009,false,true,1,180.00,180.00,335,350,2,bank
44,fan_out,6936,false,true,1,180.00,180.00,335,350,2,bank
45,fan_out,715,true,true,1,120.00,120.00,682,700,2,bank
45,fan_out,7985,false,true,1,120.00,120.00,682,700,2,bank
45,fan_out,7497,false,true,1,120.00,120.00,682,700,2,bank
45,fan_out,9158,false,true,1,120.00,120.00,682,700,2,bank
45,fan_out,8626,false,true,1,120.00,120.00,682,700,2,bank
46,fan_out,306,true,true,1,120.00,120.00,619,638,2,bank
46,fan_out,9083,false,true,1,120.00,120.00,619,638,2,bank
46,fan_out,9210,false,true,1,120.00,120.00,619,638,2,bank
46,fan_out,9642,false,true,1,120.00,120.00,619,638,2,bank
46,fan_out,6059,false,true,1,120.00,120.00,619,638,2,bank
46,fan_out,3447,false,true,1,120.00,120.00,619,638,2,bank
47,fan_out,94,true,true,1,130.00,130.00,568,581,2,bank
47,fan_out,2073,false,true,1,130.00,130.00,568,581,2,bank
47,fan_out,188,false,true,1,130.00,130.00,568,581,2,bank
47,fan_out,9236,false,true,1,130.00,130.00,568,581,2,bank
47,fan_out,5296,false,true,1,130.00,130.00,568,581,2,bank
47,fan_out,8809,false,true,1,130.00,130.00,568,581,2,bank
47,fan_out,9108,false,true,1,130.00,130.00,568,581,2,bank
47,fan_out,5166,false,true,1,130.00,130.00,568,581,2,bank
47,fan_out,5748,false,true,1,130.00,130.00,568,581,2,bank
47,fan_out,11516,false,true,1,130.00,130.00,568,581,2,bank
48,fan_out,29,true,true,1,190.00,190.00,79,97,2,bank
48,fan_out,1403,false,true,1,190.00,190.00,79,97,2,bank
48,fan_out,7795,false,true,1,190.00,190.00,79,97,2,bank
48,fan_out,9118,false,true,1,190.00,190.00,79,97,2,bank
48,fan_out,7667,false,true,1,190.00,190.00,79,97,2,bank
48,fan_out,322,false,true,1,190.00,190.00,79,97,2,bank
49,fan_out,542,true,true,1,150.00,150.00,64,78,2,bank
49,fan_out,4933,false,true,1,150.00,150.00,64,78,2,bank
49,fan_out,11542,false,true,1,150.00,150.00,64,78,2,bank
49,fan_out,2828,false,true,1,150.00,150.00,64,78,2,bank
49,fan_out,2075,false,true,1,150.00,150.00,64,78,2,bank
49,fan_out,10958,false,true,1,150.00,150.00,64,78,2,bank
49,fan_out,10126,false,true,1,150.00,150.00,64,78,2,bank
50,fan_out,291,true,true,1,190.00,190.00,389,406,2,bank
50,fan_out,1499,false,true,1,190.00,190.00,389,406,2,bank
50,fan_out,773,false,true,1,190.00,190.00,389,406,2,bank
50,fan_out,4193,false,true,1,190.00,190.00,389,406,2,bank
50,fan_out,9243,false,true,1,190.00,190.00,389,406,2,bank
50,fan_out,6318,false,true,1,190.00,190.00,389,406,2,bank
50,fan_out,5293,false,true,1,190.00,190.00,389,406,2,bank
51,fan_out,246,true,true,1,130.00,130.00,90,105,2,bank
51,fan_out,3657,false,true,1,130.00,130.00,90,105,2,bank
51,fan_out,8244,false,true,1,130.00,130.00,90,105,2,bank
51,fan_out,9240,false,true,1,130.00,130.00,90,105,2,bank
51,fan_out,1351,false,true,1,130.00,130.00,90,105,2,bank
51,fan_out,9704,false,true,1,130.00,130.00,90,105,2,bank
52,fan_out,69,true,true,1,140.00,140.00,625,643,2,bank
52,fan_out,8992,false,true,1,140.00,140.00,625,643,2,bank
52,fan_out,1190,false,true,1,140.00,140.00,625,643,2,bank
52,fan_out,6874,false,true,1,140.00,140.00,625,643,2,bank
52,fan_out,251,false,true,1,140.00,140.00,625,643,2,bank
52,fan_out,4648,false,true,1,140.00,140.00,625,643,2,bank
52,fan_out,2978,false,true,1,140.00,140.00,625,643,2,bank
52,fan_out,5687,false,true,1,140.00,140.00,625,643,2,bank
52,fan_out,3845,false,true,1,140.00,140.00,625,643,2,bank
53,fan_out,198,true,true,1,150.00,150.00,214,223,2,bank
53,fan_out,545,false,true,1,150.00,150.00,214,223,2,bank
53,fan_out,11876,false,true,1,150.00,150.00,214,223,2,bank
53,fan_out,1754,false,true,1,150.00,150.00,214,223,2,bank
53,fan_out,3653,false,true,1,150.00,150.00,214,223,2,bank
53,fan_out,3182,false,true,1,150.00,150.00,214,223,2,bank
53,fan_out,5336,false,true,1,150.00,150.00,214,223,2,bank
54,fan_out,387,true,true,1,190.00,190.00,517,527,2,bank
54,fan_out,6072,false,true,1,190.00,190.00,517,527,2,bank
54,fan_out,9857,false,true,1,190.00,190.00,517,527,2,bank
54,fan_out,6036,false,true,1,190.00,190.00,517,527,2,bank
54,fan_out,5299,false,true,1,190.00,190.00,517,527,2,bank
54,fan_out,5853,false,true,1,190.00,190.00,517,527,2,bank
55,fan_out,628,true,true,1,150.00,150.00,251,258,2,bank
55,fan_out,2867,false,true,1,150.00,150.00,251,258,2,bank
55,fan_out,6082,false,true,1,150.00,150.00,251,258,2,bank
55,fan_out,1031,false,true,1,150.00,150.00,251,258,2,bank
55,fan_out,489,false,true,1,150.00,150.00,251,258,2,bank
55,fan_out,9846,false,true,1,150.00,150.00,251,258,2,bank
55,fan_out,108,false,true,1,150.00,150.00,251,258,2,bank
55,fan_out,9056,false,true,1,150.00,150.00,251,258,2,bank
55,fan_out,4373,false,true,1,150.00,150.00,251,258,2,bank
56,fan_out,580,true,true,1,110.00,110.00,417,428,2,bank
56,fan_out,8484,false,true,1,110.00,110.00,417,428,2,bank
56,fan_out,135,false,true,1,110.00,110.00,417,428,2,bank
56,fan_out,10406,false,true,1,110.00,110.00,417,428,2,bank
56,fan_out,10206,false,true,1,110.00,110.00,417,428,2,bank
57,fan_out,521,true,true,1,160.00,160.00,194,206,2,bank
57,fan_out,3251,false,true,1,160.00,160.00,194,206,2,bank
57,fan_out,9060,false,true,1,160.00,160.00,194,206,2,bank
57,fan_out,9661,false,true,1,160.00,160.00,194,206,2,bank
57,fan_out,2856,false,true,1,160.00,160.00,194,206,2,bank
