transaction_id,client_id,date_transaction,montant_fcfa,type_transaction,compte_destination_id,corridor,is_risky,type_anomalie
271473b5,CLI-00233,2026-02-03 00:00:00,59900.0,depot,,local,False,aucune
ec78d4f4,CLI-00547,2026-02-03 00:00:00,21400.0,remboursement_credit,,local,False,aucune
e6907858,CLI-00374,2026-02-03 00:00:00,31200.0,transfert_sortant,CLI-00152,regional_uemoa,False,aucune
5f6d47a1,CLI-00400,2026-02-03 00:00:00,18000.0,transfert_entrant,CLI-00730,local,False,aucune
1c2950da,CLI-00193,2026-02-03 00:00:00,352300.0,remboursement_credit,,local,False,aucune
e0592427,CLI-00075,2026-02-03 00:00:00,295700.0,retrait,,local,False,aucune
362de54a,CLI-00290,2026-02-03 00:00:00,214200.0,retrait,,local,False,aucune
05f59954,CLI-00659,2026-02-03 00:00:00,10000.0,remboursement_credit,,transfrontalier_sensible,False,aucune
dbc164f3,CLI-00071,2026-02-03 00:00:00,296600.0,transfert_entrant,CLI-00341,regional_uemoa,False,aucune
37d42c76,CLI-00189,2026-02-03 00:00:00,113500.0,retrait,,local,False,aucune
482e205d,CLI-00128,2026-02-03 00:00:00,69700.0,retrait,,local,False,aucune
c36f72c9,CLI-00721,2026-02-03 00:00:00,15300.0,transfert_entrant,CLI-00047,local,False,aucune
f5e96aa6,CLI-00475,2026-02-03 00:00:00,95000.0,depot,,local,False,aucune
7de8a1b9,CLI-00573,2026-02-03 00:00:00,39800.0,depot,,local,False,aucune
1a7a1cf8,CLI-00041,2026-02-03 00:00:00,7500.0,depot,,local,False,aucune
805a01c7,CLI-00274,2026-02-03 00:00:00,30300.0,remboursement_credit,,local,False,aucune
fc0d0316,CLI-00266,2026-02-03 00:00:00,470100.0,depot,,transfrontalier_sensible,False,aucune
142e2bbf,CLI-00626,2026-02-03 00:00:00,24700.0,retrait,,local,False,aucune
27e1ebd9,CLI-00725,2026-02-03 00:00:00,64300.0,remboursement_credit,,local,False,aucune
4e951136,CLI-00258,2026-02-03 00:00:00,25900.0,transfert_sortant,CLI-00776,local,False,aucune
54374225,CLI-00746,2026-02-03 00:00:00,24800.0,remboursement_credit,,local,False,aucune
de61c15d,CLI-00257,2026-02-03 00:00:00,173900.0,transfert_sortant,CLI-00375,local,False,aucune
dcc3166c,CLI-00281,2026-02-03 00:00:00,120300.0,transfert_entrant,CLI-00799,local,False,aucune
72174631,CLI-00667,2026-02-03 00:00:00,41000.0,transfert_sortant,CLI-00278,local,False,aucune
5967f7d1,CLI-00022,2026-02-03 00:00:00,34300.0,depot,,local,False,aucune
a7a9c00a,CLI-00630,2026-02-03 00:00:00,13300.0,remboursement_credit,,local,False,aucune
666deaad,CLI-00607,2026-02-03 00:00:00,23000.0,retrait,,local,False,aucune
59274db4,CLI-00405,2026-02-03 00:00:00,358200.0,transfert_sortant,CLI-00205,regional_uemoa,False,aucune
99d32cea,CLI-00058,2026-02-03 00:00:00,43000.0,retrait,,local,False,aucune
e5f96ddc,CLI-00383,2026-02-03 00:00:00,42400.0,depot,,local,False,aucune
a6387543,CLI-00728,2026-02-03 00:00:00,133600.0,depot,,local,False,aucune
4098e5c8,CLI-00486,2026-02-03 00:00:00,47300.0,transfert_sortant,CLI-00325,local,False,aucune
16d8f673,CLI-00327,2026-02-03 00:00:00,32800.0,retrait,,local,False,aucune
6bf3159b,CLI-00353,2026-02-04 00:00:00,2900.0,retrait,,transfrontalier_sensible,False,aucune
bdaca414,CLI-00222,2026-02-04 00:00:00,107100.0,remboursement_credit,,regional_uemoa,False,aucune
68a25983,CLI-00183,2026-02-04 00:00:00,64800.0,transfert_sortant,CLI-00153,local,False,aucune
6f1e26a0,CLI-00182,2026-02-04 00:00:00,77600.0,transfert_sortant,CLI-00613,local,False,aucune
feb08d2f,CLI-00176,2026-02-04 00:00:00,49600.0,retrait,,local,False,aucune
59fa2112,CLI-00316,2026-02-04 00:00:00,110900.0,retrait,,local,False,aucune
d30a95c3,CLI-00674,2026-02-04 00:00:00,264300.0,retrait,,local,False,aucune
8eee9639,CLI-00223,2026-02-04 00:00:00,11300.0,retrait,,local,False,aucune
e9459beb,CLI-00538,2026-02-04 00:00:00,151400.0,retrait,,regional_uemoa,False,aucune
13e3cbec,CLI-00428,2026-02-04 00:00:00,1564400.0,depot,,local,False,aucune
9badd7bb,CLI-00165,2026-02-04 00:00:00,61300.0,retrait,,regional_uemoa,False,aucune
bd4c367c,CLI-00407,2026-02-04 00:00:00,49400.0,decaissement_credit,,local,False,aucune
2a2e1842,CLI-00692,2026-02-04 00:00:00,30100.0,transfert_sortant,CLI-00767,local,False,aucune
49247728,CLI-00540,2026-02-04 00:00:00,4947200.0,depot,,local,False,aucune
7d84ce88,CLI-00726,2026-02-04 00:00:00,92000.0,retrait,,transfrontalier_sensible,False,aucune
d1341c74,CLI-00726,2026-02-04 00:00:00,80400.0,retrait,,regional_uemoa,False,aucune
c41a9dd9,CLI-00692,2026-02-04 00:00:00,179300.0,transfert_sortant,CLI-00338,local,False,aucune
36bb4776,CLI-00676,2026-02-04 00:00:00,20800.0,depot,,regional_uemoa,False,aucune
3c89acc3,CLI-00432,2026-02-04 00:00:00,18000.0,transfert_entrant,CLI-00796,local,False,aucune
fab29ae6,CLI-00067,2026-02-04 00:00:00,74200.0,depot,,local,False,aucune
9be291e0,CLI-00212,2026-02-04 00:00:00,70000.0,transfert_sortant,CLI-00213,local,False,aucune
ed33ab11,CLI-00503,2026-02-04 00:00:00,27900.0,depot,,transfrontalier_sensible,False,aucune
bd78713a,CLI-00598,2026-02-04 00:00:00,32100.0,decaissement_credit,,local,False,aucune
cd833826,CLI-00432,2026-02-04 00:00:00,26600.0,transfert_sortant,CLI-00476,local,False,aucune
e45f0eb7,CLI-00205,2026-02-04 00:00:00,17700.0,depot,,local,False,aucune
08e07df4,CLI-00053,2026-02-04 00:00:00,21200.0,transfert_entrant,CLI-00545,local,False,aucune
a1ab823d,CLI-00651,2026-02-04 00:00:00,167900.0,transfert_entrant,CLI-00462,local,False,aucune
c39337b5,CLI-00413,2026-02-04 00:00:00,71100.0,transfert_sortant,CLI-00338,local,False,aucune
64790eb7,CLI-00254,2026-02-04 00:00:00,11300.0,depot,,local,False,aucune
b55063a0,CLI-00458,2026-02-04 00:00:00,120400.0,retrait,,local,False,aucune
888718d1,CLI-00074,2026-02-04 00:00:00,53900.0,remboursement_credit,,local,False,aucune
cf2feec1,CLI-00475,2026-02-04 00:00:00,231900.0,depot,,local,False,aucune
0a5548cb,CLI-00048,2026-02-04 00:00:00,81700.0,decaissement_credit,,local,False,aucune
c48f3d77,CLI-00629,2026-02-04 00:00:00,43200.0,depot,,local,False,aucune
69750348,CLI-00190,2026-02-04 00:00:00,51100.0,retrait,,local,False,aucune
02462c2a,CLI-00471,2026-02-04 00:00:00,24800.0,remboursement_credit,,regional_uemoa,False,aucune
34440ee9,CLI-00476,2026-02-04 00:00:00,128600.0,transfert_entrant,CLI-00242,regional_uemoa,False,aucune
7734dc5b,CLI-00236,2026-02-04 00:00:00,38300.0,transfert_sortant,CLI-00133,regional_uemoa,False,aucune
e861850d,CLI-00752,2026-02-04 00:00:00,8100.0,depot,,local,False,aucune
664d3740,CLI-00795,2026-02-04 00:00:00,35800.0,remboursement_credit,,local,False,aucune
b501402e,CLI-00395,2026-02-04 00:00:00,16700.0,retrait,,local,False,aucune
9686fd59,CLI-00100,2026-02-04 00:00:00,26500.0,depot,,local,False,aucune
b44e642e,CLI-00302,2026-02-04 00:00:00,57000.0,transfert_sortant,CLI-00594,regional_uemoa,False,aucune
891efc72,CLI-00666,2026-02-04 00:00:00,104400.0,retrait,,local,False,aucune
e5a04593,CLI-00113,2026-02-04 00:00:00,25900.0,decaissement_credit,,local,False,aucune
2cd4e2eb,CLI-00033,2026-02-04 00:00:00,64200.0,decaissement_credit,,local,False,aucune
c8c61a6c,CLI-00376,2026-02-04 00:00:00,329200.0,remboursement_credit,,regional_uemoa,False,aucune
ab439676,CLI-00143,2026-02-04 00:00:00,30400.0,retrait,,transfrontalier_sensible,False,aucune
4dbd08c5,CLI-00576,2026-02-04 00:00:00,100400.0,depot,,local,False,aucune
75c93880,CLI-00122,2026-02-04 00:00:00,23900.0,retrait,,local,False,aucune
b8fc113f,CLI-00776,2026-02-04 00:00:00,119900.0,decaissement_credit,,local,False,aucune
bb422b8a,CLI-00649,2026-02-05 00:00:00,200300.0,remboursement_credit,,local,False,aucune
974f46f4,CLI-00006,2026-02-05 00:00:00,94600.0,depot,,local,False,aucune
5ff9f60f,CLI-00729,2026-02-05 00:00:00,48400.0,depot,,local,False,aucune
14d7df28,CLI-00592,2026-02-05 00:00:00,21200.0,transfert_entrant,CLI-00669,local,False,aucune
d66b8f03,CLI-00372,2026-02-05 00:00:00,105200.0,depot,,local,False,aucune
8bd231ea,CLI-00779,2026-02-05 00:00:00,76300.0,depot,,local,False,aucune
0f576aae,CLI-00598,2026-02-05 00:00:00,93000.0,transfert_sortant,CLI-00523,local,False,aucune
3a9013e5,CLI-00061,2026-02-05 00:00:00,282600.0,remboursement_credit,,local,False,aucune
40928415,CLI-00096,2026-02-05 00:00:00,10400.0,depot,,regional_uemoa,False,aucune
3388f59f,CLI-00351,2026-02-05 00:00:00,120400.0,retrait,,local,False,aucune
5b54e549,CLI-00340,2026-02-05 00:00:00,16300.0,retrait,,local,False,aucune
17f219d3,CLI-00147,2026-02-05 00:00:00,6000.0,remboursement_credit,,local,False,aucune
f7c8a887,CLI-00228,2026-02-05 00:00:00,203700.0,depot,,local,False,aucune
4dc4004a,CLI-00496,2026-02-05 00:00:00,9120200.0,decaissement_credit,,local,False,aucune
42019ac4,CLI-00191,2026-02-05 00:00:00,21800.0,transfert_sortant,CLI-00413,local,False,aucune
bb4faaaf,CLI-00068,2026-02-05 00:00:00,35900.0,transfert_sortant,CLI-00000,local,False,aucune
73a904f0,CLI-00560,2026-02-05 00:00:00,25500.0,depot,,local,False,aucune
258103af,CLI-00333,2026-02-05 00:00:00,97700.0,retrait,,local,False,aucune
00171ba8,CLI-00133,2026-02-05 00:00:00,18600.0,depot,,local,False,aucune
31989c26,CLI-00422,2026-02-05 00:00:00,24700.0,transfert_entrant,CLI-00156,local,False,aucune
fe83f948,CLI-00195,2026-02-05 00:00:00,141700.0,depot,,local,False,aucune
a0818ae4,CLI-00336,2026-02-05 00:00:00,2200.0,retrait,,regional_uemoa,False,aucune
2a0b5bda,CLI-00683,2026-02-05 00:00:00,116500.0,retrait,,local,False,aucune
8adbc5ca,CLI-00424,2026-02-05 00:00:00,86800.0,transfert_sortant,CLI-00799,local,False,aucune
402b9b30,CLI-00424,2026-02-05 00:00:00,116200.0,depot,,regional_uemoa,False,aucune
8152bf42,CLI-00503,2026-02-05 00:00:00,138700.0,depot,,local,False,aucune
c5984eb8,CLI-00636,2026-02-05 00:00:00,26800.0,depot,,local,False,aucune
ff3c0d74,CLI-00145,2026-02-05 00:00:00,6000.0,remboursement_credit,,local,False,aucune
2d35ba33,CLI-00066,2026-02-05 00:00:00,130100.0,depot,,local,False,aucune
5a69072b,CLI-00643,2026-02-05 00:00:00,34300.0,depot,,regional_uemoa,False,aucune
66959fb1,CLI-00556,2026-02-05 00:00:00,182100.0,transfert_sortant,CLI-00450,local,False,aucune
02a7eb0b,CLI-00508,2026-02-05 00:00:00,140100.0,transfert_sortant,CLI-00145,local,False,aucune
57bff36d,CLI-00103,2026-02-05 00:00:00,103400.0,remboursement_credit,,local,False,aucune
2d259391,CLI-00393,2026-02-05 00:00:00,247100.0,transfert_entrant,CLI-00260,local,False,aucune
76b8c758,CLI-00536,2026-02-05 00:00:00,83800.0,transfert_entrant,CLI-00195,local,False,aucune
ec046047,CLI-00317,2026-02-05 00:00:00,146400.0,transfert_sortant,CLI-00000,local,False,aucune
fde63951,CLI-00255,2026-02-05 00:00:00,19200.0,transfert_sortant,CLI-00011,regional_uemoa,False,aucune
ffc3c3ec,CLI-00409,2026-02-05 00:00:00,36900.0,decaissement_credit,,local,False,aucune
075616d8,CLI-00083,2026-02-05 00:00:00,160300.0,transfert_entrant,CLI-00619,regional_uemoa,False,aucune
8b94693d,CLI-00242,2026-02-05 00:00:00,105000.0,remboursement_credit,,local,False,aucune
e6dec33b,CLI-00623,2026-02-05 00:00:00,30600.0,remboursement_credit,,transfrontalier_sensible,False,aucune
f080961a,CLI-00574,2026-02-05 00:00:00,38200.0,depot,,regional_uemoa,False,aucune
23c6cd53,CLI-00611,2026-02-05 00:00:00,174600.0,retrait,,local,False,aucune
68abcde5,CLI-00730,2026-02-05 00:00:00,10400.0,decaissement_credit,,local,False,aucune
678c9d7f,CLI-00248,2026-02-05 00:00:00,261900.0,transfert_entrant,CLI-00110,local,False,aucune
5aefec70,CLI-00640,2026-02-05 00:00:00,18100.0,transfert_entrant,CLI-00247,local,False,aucune
e1850718,CLI-00275,2026-02-05 00:00:00,18700.0,depot,,transfrontalier_sensible,False,aucune
7e07bea6,CLI-00000,2026-02-05 00:00:00,317800.0,remboursement_credit,,local,False,aucune
9006430d,CLI-00369,2026-02-05 00:00:00,33600.0,transfert_sortant,CLI-00287,local,False,aucune
b9b13f51,CLI-00591,2026-02-05 00:00:00,68000.0,retrait,,regional_uemoa,False,aucune
fdb42f27,CLI-00105,2026-02-05 00:00:00,81700.0,depot,,local,False,aucune
0d95371b,CLI-00438,2026-02-06 00:00:00,19900.0,transfert_entrant,CLI-00615,local,False,aucune
5937cde5,CLI-00738,2026-02-06 00:00:00,12000.0,retrait,,local,False,aucune
41008fff,CLI-00265,2026-02-06 00:00:00,26300.0,depot,,transfrontalier_sensible,False,aucune
e532d8af,CLI-00784,2026-02-06 00:00:00,9800.0,depot,,local,False,aucune
845e6aa8,CLI-00121,2026-02-06 00:00:00,248900.0,depot,,transfrontalier_sensible,False,aucune
7b1719c1,CLI-00216,2026-02-06 00:00:00,208300.0,retrait,,local,False,aucune
6feb7c79,CLI-00214,2026-02-06 00:00:00,72000.0,depot,,local,False,aucune
17c7914b,CLI-00439,2026-02-06 00:00:00,436600.0,remboursement_credit,,local,False,aucune
c43f79b8,CLI-00067,2026-02-06 00:00:00,42500.0,transfert_entrant,CLI-00371,regional_uemoa,False,aucune
2c9a0b85,CLI-00270,2026-02-06 00:00:00,37000.0,depot,,local,False,aucune
beaf11cc,CLI-00690,2026-02-06 00:00:00,26100.0,remboursement_credit,,local,False,aucune
fabb92bd,CLI-00573,2026-02-06 00:00:00,23400.0,remboursement_credit,,regional_uemoa,False,aucune
e342c439,CLI-00440,2026-02-06 00:00:00,510800.0,depot,,local,False,aucune
857e7882,CLI-00736,2026-02-06 00:00:00,65500.0,depot,,transfrontalier_sensible,False,aucune
cb25dab9,CLI-00423,2026-02-06 00:00:00,21600.0,transfert_sortant,CLI-00215,local,False,aucune
31b765ab,CLI-00317,2026-02-06 00:00:00,96200.0,depot,,local,False,aucune
e4380b0c,CLI-00450,2026-02-06 00:00:00,33400.0,retrait,,local,False,aucune
1680f60e,CLI-00219,2026-02-06 00:00:00,9500.0,transfert_sortant,CLI-00048,regional_uemoa,False,aucune
bf9f069f,CLI-00100,2026-02-06 00:00:00,139400.0,retrait,,local,False,aucune
b92394b0,CLI-00123,2026-02-06 00:00:00,184200.0,transfert_entrant,CLI-00561,regional_uemoa,False,aucune
90388282,CLI-00792,2026-02-06 00:00:00,34800.0,transfert_sortant,CLI-00565,local,False,aucune
db1b727c,CLI-00554,2026-02-06 00:00:00,47300.0,transfert_sortant,CLI-00031,local,False,aucune
0f7e3f17,CLI-00235,2026-02-06 00:00:00,56600.0,remboursement_credit,,local,False,aucune
888fb067,CLI-00098,2026-02-06 00:00:00,39100.0,decaissement_credit,,local,False,aucune
a0bee5b5,CLI-00746,2026-02-06 00:00:00,22200.0,transfert_sortant,CLI-00019,local,False,aucune
b8abe746,CLI-00493,2026-02-06 00:00:00,16300.0,depot,,local,False,aucune
1bc448f6,CLI-00747,2026-02-06 00:00:00,25700.0,transfert_entrant,CLI-00777,local,False,aucune
483eedda,CLI-00256,2026-02-06 00:00:00,65600.0,retrait,,regional_uemoa,False,aucune
c278b609,CLI-00772,2026-02-06 00:00:00,117200.0,depot,,local,False,aucune
6bf0ef7d,CLI-00062,2026-02-06 00:00:00,14100.0,depot,,regional_uemoa,False,aucune
df3325ff,CLI-00319,2026-02-06 00:00:00,9000.0,decaissement_credit,,local,False,aucune
96d00e59,CLI-00222,2026-02-06 00:00:00,319500.0,retrait,,local,False,aucune
ceed3729,CLI-00472,2026-02-06 00:00:00,15900.0,retrait,,regional_uemoa,False,aucune
e1d9ee8d,CLI-00305,2026-02-06 00:00:00,23800.0,decaissement_credit,,local,False,aucune
c3712826,CLI-00318,2026-02-06 00:00:00,330100.0,retrait,,local,False,aucune
f20b8c2b,CLI-00570,2026-02-06 00:00:00,33200.0,retrait,,local,False,aucune
f02bd041,CLI-00059,2026-02-06 00:00:00,7600.0,depot,,local,False,aucune
505131b2,CLI-00217,2026-02-06 00:00:00,52100.0,transfert_entrant,CLI-00398,regional_uemoa,False,aucune
cfbb1ae6,CLI-00171,2026-02-06 00:00:00,178500.0,transfert_sortant,CLI-00116,local,False,aucune
c4236c19,CLI-00515,2026-02-06 00:00:00,10400.0,decaissement_credit,,local,False,aucune
8b7d728b,CLI-00200,2026-02-06 00:00:00,13900.0,depot,,local,False,aucune
d6eb4c36,CLI-00704,2026-02-06 00:00:00,24600.0,transfert_entrant,CLI-00737,local,False,aucune
3dd94c1d,CLI-00654,2026-02-06 00:00:00,6700.0,retrait,,local,False,aucune
dd99efcc,CLI-00762,2026-02-06 00:00:00,57700.0,depot,,regional_uemoa,False,aucune
716e8f96,CLI-00752,2026-02-06 00:00:00,37100.0,remboursement_credit,,local,False,aucune
046c088e,CLI-00598,2026-02-06 00:00:00,216600.0,depot,,local,False,aucune
7aa30ac2,CLI-00585,2026-02-06 00:00:00,15300.0,retrait,,transfrontalier_sensible,False,aucune
3345af93,CLI-00162,2026-02-06 00:00:00,168200.0,depot,,local,False,aucune
e6b41079,CLI-00659,2026-02-06 00:00:00,15900.0,transfert_entrant,CLI-00613,regional_uemoa,False,aucune
e8f01cd8,CLI-00158,2026-02-06 00:00:00,30000.0,transfert_entrant,CLI-00297,local,False,aucune
d12f2b52,CLI-00084,2026-02-06 00:00:00,6900.0,retrait,,local,False,aucune
bfcd9ac3,CLI-00086,2026-02-06 00:00:00,18300.0,transfert_entrant,CLI-00138,local,False,aucune
9e9ddb7e,CLI-00180,2026-02-06 00:00:00,8600.0,depot,,local,False,aucune
7e951a32,CLI-00169,2026-02-06 00:00:00,57300.0,depot,,local,False,aucune
09020179,CLI-00355,2026-02-06 00:00:00,17700.0,transfert_sortant,CLI-00185,regional_uemoa,False,aucune
8b73a15b,CLI-00670,2026-02-06 00:00:00,10200.0,retrait,,local,False,aucune
75122d2c,CLI-00799,2026-02-06 00:00:00,39500.0,decaissement_credit,,local,False,aucune
886bc96d,CLI-00084,2026-02-06 00:00:00,17200.0,retrait,,local,False,aucune
339e2e88,CLI-00757,2026-02-06 00:00:00,172900.0,depot,,local,False,aucune
915e963f,CLI-00038,2026-02-07 00:00:00,43600.0,transfert_entrant,CLI-00323,local,False,aucune
d6ec0163,CLI-00282,2026-02-07 00:00:00,23200.0,transfert_entrant,CLI-00087,local,False,aucune
1f5e4b74,CLI-00793,2026-02-07 00:00:00,62300.0,retrait,,local,False,aucune
b4c0a45d,CLI-00082,2026-02-07 00:00:00,205900.0,retrait,,local,False,aucune
18f6da20,CLI-00739,2026-02-07 00:00:00,59200.0,depot,,local,False,aucune
dae34f5f,CLI-00303,2026-02-07 00:00:00,299100.0,retrait,,regional_uemoa,False,aucune
7ab5e621,CLI-00777,2026-02-07 00:00:00,121400.0,retrait,,local,False,aucune
47fb3888,CLI-00672,2026-02-07 00:00:00,7305900.0,transfert_entrant,CLI-00624,local,False,aucune
4801cd19,CLI-00053,2026-02-07 00:00:00,54300.0,retrait,,local,False,aucune
ffb35366,CLI-00545,2026-02-07 00:00:00,24300.0,remboursement_credit,,local,False,aucune
b8524b40,CLI-00078,2026-02-07 00:00:00,6998800.0,transfert_entrant,CLI-00489,local,False,aucune
56aabcf8,CLI-00614,2026-02-07 00:00:00,38900.0,depot,,local,False,aucune
e7aa7593,CLI-00243,2026-02-07 00:00:00,4300.0,transfert_sortant,CLI-00034,local,False,aucune
228c53de,CLI-00008,2026-02-07 00:00:00,16700.0,depot,,local,False,aucune
745b5af7,CLI-00452,2026-02-07 00:00:00,59200.0,depot,,local,False,aucune
ff401db5,CLI-00177,2026-02-07 00:00:00,24400.0,depot,,local,False,aucune
32aaf70d,CLI-00788,2026-02-07 00:00:00,73100.0,depot,,local,False,aucune
8d798157,CLI-00080,2026-02-07 00:00:00,37200.0,depot,,local,False,aucune
3683bea4,CLI-00339,2026-02-07 00:00:00,56600.0,transfert_entrant,CLI-00122,regional_uemoa,False,aucune
437f8747,CLI-00041,2026-02-07 00:00:00,38800.0,retrait,,regional_uemoa,False,aucune
dddd5c5a,CLI-00000,2026-02-07 00:00:00,10400.0,retrait,,transfrontalier_sensible,False,aucune
271b0cf0,CLI-00204,2026-02-07 00:00:00,11200.0,decaissement_credit,,regional_uemoa,False,aucune
92fb4579,CLI-00152,2026-02-07 00:00:00,10400.0,retrait,,local,False,aucune
ff84e6df,CLI-00710,2026-02-07 00:00:00,49500.0,transfert_entrant,CLI-00658,local,False,aucune
67305142,CLI-00092,2026-02-07 00:00:00,96800.0,transfert_sortant,CLI-00323,regional_uemoa,False,aucune
0e4a76ce,CLI-00170,2026-02-07 00:00:00,44600.0,retrait,,local,False,aucune
0d485ab0,CLI-00611,2026-02-07 00:00:00,427600.0,transfert_sortant,CLI-00725,local,False,aucune
0100c782,CLI-00556,2026-02-07 00:00:00,21700.0,transfert_sortant,CLI-00212,local,False,aucune
bc9a5d6b,CLI-00215,2026-02-07 00:00:00,9000.0,remboursement_credit,,local,False,aucune
f5f0cbf0,CLI-00736,2026-02-07 00:00:00,53200.0,transfert_sortant,CLI-00209,local,False,aucune
64b46001,CLI-00706,2026-02-07 00:00:00,76300.0,depot,,local,False,aucune
5f61d363,CLI-00710,2026-02-07 00:00:00,49700.0,retrait,,local,False,aucune
11cbfa6b,CLI-00617,2026-02-07 00:00:00,112300.0,transfert_sortant,CLI-00362,local,False,aucune
a7bc74a2,CLI-00624,2026-02-07 00:00:00,47100.0,remboursement_credit,,local,False,aucune
4e15331e,CLI-00136,2026-02-07 00:00:00,6300.0,depot,,local,False,aucune
989292df,CLI-00195,2026-02-07 00:00:00,177800.0,retrait,,local,False,aucune
efc65377,CLI-00117,2026-02-07 00:00:00,170600.0,depot,,local,False,aucune
deca24b4,CLI-00420,2026-02-07 00:00:00,189000.0,decaissement_credit,,local,False,aucune
27e7b082,CLI-00608,2026-02-07 00:00:00,33800.0,remboursement_credit,,transfrontalier_sensible,False,aucune
4bdc40c8,CLI-00663,2026-02-08 00:00:00,28600.0,decaissement_credit,,local,False,aucune
ba391811,CLI-00355,2026-02-08 00:00:00,6413200.0,depot,,local,False,aucune
e3904168,CLI-00397,2026-02-08 00:00:00,25000.0,retrait,,local,False,aucune
d1e067f7,CLI-00472,2026-02-08 00:00:00,56000.0,retrait,,local,False,aucune
d16ec415,CLI-00150,2026-02-08 00:00:00,29800.0,retrait,,local,False,aucune
f9b32c39,CLI-00630,2026-02-08 00:00:00,90900.0,retrait,,local,False,aucune
12ae33d7,CLI-00696,2026-02-08 00:00:00,23900.0,transfert_sortant,CLI-00026,local,False,aucune
fdd23f01,CLI-00257,2026-02-08 00:00:00,72200.0,decaissement_credit,,local,False,aucune
3ccf1876,CLI-00024,2026-02-08 00:00:00,994800.0,depot,,local,False,aucune
4e82856b,CLI-00162,2026-02-08 00:00:00,315100.0,depot,,local,False,aucune
fbfa24b0,CLI-00080,2026-02-08 00:00:00,28900.0,retrait,,local,False,aucune
fb449df0,CLI-00304,2026-02-08 00:00:00,232400.0,remboursement_credit,,local,False,aucune
ac191278,CLI-00024,2026-02-08 00:00:00,50600.0,transfert_entrant,CLI-00195,transfrontalier_sensible,False,aucune
7d7e4c30,CLI-00088,2026-02-08 00:00:00,326500.0,retrait,,local,False,aucune
f972c724,CLI-00028,2026-02-08 00:00:00,420800.0,depot,,local,False,aucune
6419384c,CLI-00649,2026-02-08 00:00:00,12200.0,depot,,local,False,aucune
f6fb5ea4,CLI-00194,2026-02-08 00:00:00,98300.0,depot,,local,False,aucune
33e12e15,CLI-00454,2026-02-08 00:00:00,120600.0,depot,,local,False,aucune
9a15498f,CLI-00042,2026-02-08 00:00:00,31600.0,depot,,local,False,aucune
a789dc85,CLI-00109,2026-02-08 00:00:00,81900.0,remboursement_credit,,regional_uemoa,False,aucune
ca8d31cc,CLI-00602,2026-02-08 00:00:00,8600.0,retrait,,local,False,aucune
87b8812d,CLI-00087,2026-02-08 00:00:00,14200.0,retrait,,local,False,aucune
9dd9eb9d,CLI-00378,2026-02-08 00:00:00,37600.0,transfert_sortant,CLI-00492,regional_uemoa,False,aucune
